city_id,date,temperature,humidity,wind_speed,precipitation
2,2024-06-29,27.6,86.7,20.4,21.3
2,2024-06-30,27.8,86.9,20.8,21.3
2,2024-07-01,28.3,82.3,30.7,16.3
2,2024-07-02,28.8,82.0,26.8,8.1
2,2024-07-03,28.8,84.4,24.0,8.9
2,2024-07-04,27.9,85.1,19.6,8.7
2,2024-07-05,27.5,86.6,19.6,12.2
2,2024-07-06,27.7,85.2,21.6,17.6
2,2024-07-07,27.4,88.3,15.7,11.8
2,2024-07-08,26.9,89.5,10.1,20.7
2,2024-07-09,26.2,91.9,11.2,80.2
2,2024-07-10,26.8,88.2,15.3,36.0
2,2024-07-11,26.5,90.2,15.5,39.1
2,2024-07-12,26.1,92.2,15.8,83.3
2,2024-07-13,26.0,92.2,19.7,76.7
2,2024-07-14,25.7,92.9,12.9,50.5
2,2024-07-15,26.5,89.5,9.5,10.2
2,2024-07-16,26.7,89.7,14.7,17.6
2,2024-07-17,26.7,89.8,17.8,45.3
2,2024-07-18,26.5,90.6,20.0,57.6
2,2024-07-19,26.4,90.7,22.0,48.3
2,2024-07-20,26.4,90.2,22.7,87.0
2,2024-07-21,26.5,90.4,22.7,48.9
2,2024-07-22,26.4,90.4,23.9,54.7
2,2024-07-23,26.3,90.3,25.3,42.1
2,2024-07-24,26.3,89.7,27.6,54.4
2,2024-07-25,26.3,89.2,26.9,74.2
2,2024-07-26,26.9,87.2,22.8,22.9
2,2024-07-27,27.4,83.4,25.0,8.2
2,2024-07-28,27.1,86.8,22.0,19.0
2,2024-07-29,26.5,89.2,20.1,34.2
2,2024-07-30,26.8,88.9,17.3,17.4
2,2024-07-31,26.9,88.1,16.0,22.1
2,2024-08-01,27.0,86.1,20.1,15.8
2,2024-08-02,26.5,86.4,23.9,28.2
2,2024-08-03,26.4,86.8,25.9,24.5
2,2024-08-04,26.3,88.2,23.5,39.4
2,2024-08-05,27.2,84.4,20.8,5.8
2,2024-08-06,27.2,83.8,17.2,5.2
2,2024-08-07,27.1,84.7,15.5,5.6
2,2024-08-08,27.0,83.5,14.3,4.2
2,2024-08-09,26.2,88.1,12.6,15.5
2,2024-08-10,26.9,85.0,11.7,4.7
2,2024-08-11,27.4,82.2,15.8,2.4
2,2024-08-12,27.2,84.0,13.1,2.9
2,2024-08-13,27.1,85.0,9.5,3.6
2,2024-08-14,27.2,84.6,7.2,1.9
2,2024-08-15,27.4,83.8,7.3,1.2
2,2024-08-16,27.6,83.8,8.2,0.9
2,2024-08-17,27.6,84.8,6.6,0.5
2,2024-08-18,27.7,86.2,7.6,2.9
2,2024-08-19,27.3,88.8,7.9,16.7
2,2024-08-20,26.4,91.1,6.1,28.8
2,2024-08-21,27.7,87.3,8.4,0.2
2,2024-08-22,28.0,85.9,9.6,4.7
2,2024-08-23,27.0,89.7,11.6,16.0
2,2024-08-24,25.9,92.5,13.8,61.7
2,2024-08-25,26.2,88.1,21.4,28.0
2,2024-08-26,26.3,87.2,25.2,22.6
2,2024-08-27,26.1,87.0,25.1,17.9
2,2024-08-28,27.0,84.8,25.2,14.4
2,2024-08-29,27.4,84.2,21.3,5.1
2,2024-08-30,27.1,85.2,15.2,6.5
2,2024-08-31,27.1,84.8,8.8,2.1
2,2024-09-01,26.8,85.3,8.9,2.3
2,2024-09-02,26.2,90.0,13.5,29.6
2,2024-09-03,26.1,89.1,11.1,13.0
2,2024-09-04,26.4,87.8,13.6,17.1
2,2024-09-05,26.4,88.0,16.9,27.9
2,2024-09-06,26.6,86.5,13.6,14.7
2,2024-09-07,26.5,86.9,10.8,10.0
2,2024-09-08,26.6,86.5,9.4,4.2
2,2024-09-09,26.8,84.8,8.8,2.0
2,2024-09-10,26.7,86.0,10.2,3.9
2,2024-09-11,26.4,86.1,12.1,4.6
2,2024-09-12,26.4,85.9,13.1,8.2
2,2024-09-13,26.4,83.2,12.2,4.5
2,2024-09-14,25.3,87.2,10.7,9.1
2,2024-09-15,25.4,87.2,7.9,3.9
2,2024-09-16,26.2,86.9,8.4,2.4
2,2024-09-17,26.1,84.3,7.4,0.2
2,2024-09-18,26.4,82.7,7.1,0.8
2,2024-09-19,27.2,81.5,6.4,1.0
2,2024-09-20,26.5,86.8,6.8,5.2
2,2024-09-21,27.1,83.3,6.9,1.9
2,2024-09-22,27.4,83.0,9.8,2.2
2,2024-09-23,27.4,87.0,10.0,5.7
2,2024-09-24,26.5,90.6,10.3,23.1
2,2024-09-25,26.1,92.3,10.1,36.4
2,2024-09-26,25.7,94.1,8.7,48.0
2,2024-09-27,26.1,90.2,23.6,61.7
2,2024-09-28,26.7,86.1,13.0,5.8
2,2024-09-29,26.7,87.7,8.8,4.6
2,2024-09-30,27.2,88.0,7.3,1.6
2,2024-10-01,28.0,88.7,8.3,0.6
2,2024-10-02,28.0,90.8,6.3,1.3
2,2024-10-03,27.6,87.0,7.2,1.4
2,2024-10-04,27.3,86.0,6.7,1.4
2,2024-10-05,26.8,86.1,6.6,1.1
2,2024-10-06,27.0,86.0,8.2,21.4
2,2024-10-07,28.2,84.0,7.9,0.6
2,2024-10-08,28.5,85.2,7.4,0.0
2,2024-10-09,26.9,87.5,6.3,6.4
2,2024-10-10,26.9,86.0,7.5,6.4
2,2024-10-11,27.5,82.5,7.8,22.0
2,2024-10-12,27.6,85.8,6.1,0.7
2,2024-10-13,27.6,85.8,6.9,2.0
2,2024-10-14,26.9,87.4,7.2,5.2
2,2024-10-15,26.9,87.4,6.4,0.0
2,2024-10-16,27.3,87.6,6.4,8.6
2,2024-10-17,27.2,90.9,7.0,2.9
2,2024-10-18,27.8,85.3,7.9,12.4
2,2024-10-19,26.4,88.2,6.3,7.9
2,2024-10-20,26.5,86.7,5.6,6.8
2,2024-10-21,27.0,85.0,5.5,13.3
2,2024-10-22,26.8,87.0,6.5,7.3
2,2024-10-23,27.4,85.3,8.1,0.0
2,2024-10-24,28.2,74.7,8.1,0.0
2,2024-10-25,27.1,74.5,8.0,0.0
2,2024-10-26,27.0,68.2,9.5,0.0
2,2024-10-27,27.0,78.0,8.7,0.0
2,2024-10-28,27.3,83.2,7.8,0.0
2,2024-10-29,27.8,87.2,6.4,0.0
2,2024-10-30,27.8,82.6,6.4,0.0
2,2024-10-31,28.4,75.2,7.5,0.0
2,2024-11-01,28.0,82.0,7.8,0.3
2,2024-11-02,28.2,75.8,8.1,0.0
2,2024-11-03,28.1,64.8,8.8,0.0
2,2024-11-04,28.0,60.7,9.2,0.0
2,2024-11-05,28.4,60.4,9.0,0.0
2,2024-11-06,28.0,61.0,9.2,0.0
2,2024-11-07,27.5,56.9,9.1,0.0
2,2024-11-08,27.8,58.2,10.2,0.0
2,2024-11-09,27.9,57.6,10.5,0.0
2,2024-11-10,27.7,56.3,10.5,0.0
2,2024-11-11,28.1,47.0,12.0,0.0
2,2024-11-12,27.9,53.5,9.2,0.0
2,2024-11-13,28.6,48.6,8.6,0.0
2,2024-11-14,29.2,46.2,7.2,0.0
2,2024-11-15,29.2,58.5,6.2,0.3
2,2024-11-16,29.3,64.7,6.8,0.0
2,2024-11-17,29.9,58.5,7.7,0.0
2,2024-11-18,29.0,52.0,7.9,0.0
2,2024-11-19,27.8,45.0,8.0,0.0
2,2024-11-20,27.1,47.1,8.5,0.0
2,2024-11-21,26.8,49.1,7.7,0.0
2,2024-11-22,26.6,54.1,7.0,0.0
2,2024-11-23,26.6,56.2,6.3,0.0
2,2024-11-24,27.0,55.7,6.1,0.0
2,2024-11-25,26.8,54.0,7.6,0.0
2,2024-11-26,26.4,44.8,7.9,0.0
2,2024-11-27,26.3,42.4,8.5,0.0
2,2024-11-28,26.5,35.0,8.3,0.0
2,2024-11-29,25.4,42.3,8.8,0.0
2,2024-11-30,25.3,43.1,8.5,0.0
2,2024-12-01,25.9,52.0,8.3,0.0
2,2024-12-02,27.7,57.0,7.7,0.0
2,2024-12-03,29.0,59.5,9.0,0.2
2,2024-12-04,29.5,65.7,7.7,0.2
2,2024-12-05,29.4,68.7,7.0,0.0
2,2024-12-06,28.6,65.5,7.1,0.0
2,2024-12-07,27.7,51.5,9.8,0.0
2,2024-12-08,25.6,43.9,9.9,0.0
2,2024-12-09,25.0,36.5,11.9,0.0
2,2024-12-10,25.3,48.1,7.4,0.0
2,2024-12-11,26.4,56.7,7.4,0.0
2,2024-12-12,25.5,60.0,7.8,0.0
2,2024-12-13,26.0,50.5,8.8,0.0
2,2024-12-14,26.0,43.4,8.1,0.0
2,2024-12-15,25.6,43.6,6.9,0.0
2,2024-12-16,25.0,44.2,6.4,0.0
2,2024-12-17,24.1,49.2,5.7,0.0
2,2024-12-18,24.5,56.5,6.2,0.0
2,2024-12-19,23.7,68.8,5.6,0.0
2,2024-12-20,23.4,71.9,6.8,0.0
2,2024-12-21,23.6,75.2,5.1,0.0
2,2024-12-22,24.1,77.3,6.2,0.0
2,2024-12-23,24.0,71.1,8.8,0.0
2,2024-12-24,24.1,60.2,10.4,0.0
2,2024-12-25,24.1,61.2,10.0,0.0
2,2024-12-26,25.0,68.6,8.3,0.0
2,2024-12-27,24.8,70.2,9.0,0.0
2,2024-12-28,25.1,68.5,7.1,0.3
2,2024-12-29,25.8,68.8,8.6,0.0
2,2024-12-30,27.0,63.0,8.3,0.0
2,2024-12-31,27.3,59.5,7.8,0.0
3,2024-01-01,21.7,65.9,12.4,0.0
3,2024-01-02,21.9,66.1,14.1,0.0
3,2024-01-03,21.5,68.3,12.6,0.0
3,2024-01-04,21.3,73.8,13.8,2.7
3,2024-01-05,22.4,72.8,12.0,0.2
3,2024-01-06,22.8,73.1,14.3,1.2
3,2024-01-07,22.0,71.0,14.2,0.0
3,2024-01-08,20.3,88.3,17.8,2.4
3,2024-01-09,21.6,76.7,18.1,1.0
3,2024-01-10,20.9,71.2,15.7,0.0
3,2024-01-11,21.4,67.8,13.9,0.0
3,2024-01-12,20.8,67.5,16.7,0.0
3,2024-01-13,21.2,71.6,10.9,0.0
3,2024-01-14,21.7,69.5,11.8,0.0
3,2024-01-15,21.4,65.9,10.7,0.0
3,2024-01-16,21.5,64.8,9.1,0.0
3,2024-01-17,21.7,63.8,9.5,0.0
3,2024-01-18,22.2,63.0,9.9,0.0
3,2024-01-19,22.8,63.2,10.9,0.0
3,2024-01-20,22.4,64.0,13.2,0.0
3,2024-01-21,22.8,59.0,11.2,0.0
3,2024-01-22,23.0,63.1,10.6,0.0
3,2024-01-23,22.7,61.5,9.0,0.0
3,2024-01-24,22.9,66.4,9.9,0.0
3,2024-01-25,23.1,62.3,10.1,0.0
3,2024-01-26,21.9,59.9,14.5,0.0
3,2024-01-27,21.6,63.1,14.1,0.0
3,2024-01-28,21.6,66.0,13.4,0.0
3,2024-01-29,21.6,61.0,12.6,0.0
3,2024-01-30,21.7,57.8,8.1,0.0
3,2024-01-31,22.9,59.9,10.0,0.0
3,2024-02-01,23.4,59.8,7.8,0.0
3,2024-02-02,23.8,63.3,7.7,0.0
3,2024-02-03,24.3,63.3,13.2,0.0
3,2024-02-04,23.2,57.7,14.3,0.0
3,2024-02-05,23.1,54.4,13.2,0.0
3,2024-02-06,23.6,56.2,13.5,0.0
3,2024-02-07,24.3,47.8,14.0,0.0
3,2024-02-08,24.8,42.2,13.8,0.0
3,2024-02-09,24.5,50.5,13.3,0.0
3,2024-02-10,23.4,60.6,13.7,0.0
3,2024-02-11,23.1,60.9,14.9,0.0
3,2024-02-12,22.7,53.7,14.2,0.0
3,2024-02-13,23.2,60.0,13.4,0.0
3,2024-02-14,23.8,60.9,15.3,0.0
3,2024-02-15,23.5,47.4,15.9,0.0
3,2024-02-16,22.9,57.5,16.6,0.0
3,2024-02-17,24.0,45.4,14.4,0.0
3,2024-02-18,24.8,40.8,10.7,0.0
3,2024-02-19,24.3,50.2,12.7,0.0
3,2024-02-20,25.3,44.7,9.5,0.0
3,2024-02-21,25.6,54.1,9.1,0.0
3,2024-02-22,25.8,46.5,7.0,0.0
3,2024-02-23,25.5,40.6,7.9,0.0
3,2024-02-24,25.8,58.4,10.8,0.0
3,2024-02-25,25.5,57.8,14.4,0.0
3,2024-02-26,24.0,62.8,19.1,0.0
3,2024-02-27,24.1,62.7,15.8,0.0
3,2024-02-28,24.7,49.5,13.7,0.0
3,2024-02-29,24.4,39.6,15.4,0.0
3,2024-03-01,24.5,45.2,13.8,0.0
3,2024-03-02,25.0,40.4,12.5,0.0
3,2024-03-03,25.4,46.3,10.1,0.0
3,2024-03-04,26.6,45.5,8.7,0.0
3,2024-03-05,26.7,47.0,11.6,0.0
3,2024-03-06,27.1,43.5,9.2,0.0
3,2024-03-07,27.3,40.8,7.9,0.0
3,2024-03-08,26.9,47.5,7.9,0.0
3,2024-03-09,27.6,42.2,9.3,0.0
3,2024-03-10,27.5,49.7,12.1,0.0
3,2024-03-11,27.3,43.6,12.8,0.0
3,2024-03-12,27.2,45.8,11.2,0.0
3,2024-03-13,27.9,41.6,8.5,0.0
3,2024-03-14,27.9,45.8,7.8,0.0
3,2024-03-15,28.6,43.5,11.5,0.0
3,2024-03-16,28.3,45.3,12.1,0.0
3,2024-03-17,27.3,49.9,13.6,0.0
3,2024-03-18,27.2,43.2,10.1,0.0
3,2024-03-19,27.3,39.6,11.1,0.0
3,2024-03-20,27.3,44.2,10.5,0.0
3,2024-03-21,25.8,56.1,14.8,0.0
3,2024-03-22,26.7,50.5,11.1,0.0
3,2024-03-23,27.2,47.6,12.6,0.0
3,2024-03-24,27.5,36.1,12.9,0.0
3,2024-03-25,27.5,43.4,13.1,0.0
3,2024-03-26,27.5,41.0,12.8,0.0
3,2024-03-27,26.9,41.2,12.5,0.0
3,2024-03-28,27.6,47.4,11.7,0.0
3,2024-03-29,28.4,41.1,12.9,0.0
3,2024-03-30,28.2,36.9,11.0,0.0
3,2024-03-31,27.5,38.0,9.9,0.0
3,2024-04-01,28.0,48.2,7.3,0.0
3,2024-04-02,29.2,41.8,11.8,0.0
3,2024-04-03,29.0,40.1,12.6,0.0
3,2024-04-04,29.0,35.9,11.2,0.0
3,2024-04-05,29.4,32.9,11.8,0.0
3,2024-04-06,29.7,31.2,12.4,0.0
3,2024-04-07,29.5,31.0,12.2,0.0
3,2024-04-08,29.3,30.9,11.2,0.0
3,2024-04-09,28.3,38.5,15.0,0.0
3,2024-04-10,28.2,44.6,15.3,0.0
3,2024-04-11,28.5,48.2,13.6,0.0
3,2024-04-12,27.6,58.6,15.5,0.1
3,2024-04-13,27.8,54.0,15.5,0.0
3,2024-04-14,28.0,44.7,12.5,0.0
3,2024-04-15,28.3,40.2,15.1,0.0
3,2024-04-16,28.5,41.5,11.7,0.0
3,2024-04-17,29.6,37.4,10.7,0.0
3,2024-04-18,30.4,37.6,9.9,0.0
3,2024-04-19,30.9,39.7,10.6,0.0
3,2024-04-20,30.3,41.0,7.8,0.0
3,2024-04-21,30.3,41.4,11.6,0.0
3,2024-04-22,30.2,37.1,10.0,0.0
3,2024-04-23,29.8,30.8,11.6,0.0
3,2024-04-24,29.8,36.6,13.1,0.0
3,2024-04-25,30.3,32.5,12.1,0.0
3,2024-04-26,30.1,37.1,12.5,0.0
3,2024-04-27,29.9,33.5,11.3,0.0
3,2024-04-28,30.4,37.6,11.8,0.0
3,2024-04-29,30.4,38.4,11.0,0.0
3,2024-04-30,30.8,40.0,11.2,0.0
3,2024-05-01,31.5,43.3,7.9,0.0
3,2024-05-02,31.0,48.5,9.5,0.6
3,2024-05-03,29.6,54.8,10.4,0.2
3,2024-05-04,29.4,58.9,11.3,0.1
3,2024-05-05,30.0,48.8,12.0,0.0
3,2024-05-06,30.4,49.2,9.7,0.0
3,2024-05-07,29.1,54.7,9.3,0.1
3,2024-05-08,27.6,57.0,8.5,6.2
3,2024-05-09,27.3,59.5,6.6,4.5
3,2024-05-10,26.6,64.3,8.0,6.0
3,2024-05-11,27.4,59.2,8.0,0.0
3,2024-05-12,26.2,69.6,6.9,5.8
3,2024-05-13,26.1,69.2,7.6,4.9
3,2024-05-14,24.9,76.5,6.4,16.2
3,2024-05-15,26.1,69.0,10.3,1.0
3,2024-05-16,24.5,77.0,7.0,2.8
3,2024-05-17,24.1,82.9,6.6,15.0
3,2024-05-18,24.0,85.5,4.9,19.5
3,2024-05-19,24.3,83.6,3.8,9.1
3,2024-05-20,23.8,86.1,5.8,25.2
3,2024-05-21,24.2,84.9,8.1,10.5
3,2024-05-22,24.8,82.4,10.0,12.9
3,2024-05-23,25.7,78.2,6.3,0.7
3,2024-05-24,24.8,84.8,9.1,3.5
3,2024-05-25,25.1,74.6,16.2,0.5
3,2024-05-26,24.7,68.1,18.2,2.4
3,2024-05-27,25.4,70.4,17.8,0.0
3,2024-05-28,25.7,71.0,16.9,0.0
3,2024-05-29,26.2,69.0,15.2,0.2
3,2024-05-30,26.0,72.5,12.9,2.4
3,2024-05-31,26.5,70.7,12.2,1.2
3,2024-06-01,25.5,83.7,10.2,28.0
3,2024-06-02,25.4,80.5,6.7,10.3
3,2024-06-03,24.7,81.2,8.6,0.6
3,2024-06-04,24.5,82.2,7.9,7.1
3,2024-06-05,23.8,85.1,6.8,20.8
3,2024-06-06,23.6,87.6,7.9,8.4
3,2024-06-07,23.3,86.5,12.3,7.2
3,2024-06-08,23.7,80.4,16.8,1.9
3,2024-06-09,23.5,80.4,20.7,3.3
3,2024-06-10,23.7,79.4,19.6,2.2
3,2024-06-11,23.6,80.7,19.6,0.6
3,2024-06-12,22.9,84.0,17.7,6.9
3,2024-06-13,23.1,81.2,16.6,3.1
3,2024-06-14,23.8,75.0,15.5,0.0
3,2024-06-15,24.2,71.5,13.4,0.0
3,2024-06-16,23.9,76.6,14.0,1.0
3,2024-06-17,24.1,78.0,12.9,0.6
3,2024-06-18,23.8,81.2,13.1,4.4
3,2024-06-19,23.4,83.9,14.0,5.4
3,2024-06-20,23.5,79.1,17.3,0.6
3,2024-06-21,23.1,81.4,16.4,3.3
3,2024-06-22,23.6,78.0,15.7,1.9
3,2024-06-23,23.8,76.7,17.9,1.6
3,2024-06-24,23.7,76.9,19.7,4.1
3,2024-06-25,23.5,80.5,21.3,1.6
3,2024-06-26,23.3,80.6,23.5,2.2
3,2024-06-27,22.5,85.0,21.6,6.1
3,2024-06-28,23.9,75.9,18.4,0.8
3,2024-06-29,23.8,78.3,16.0,1.0
3,2024-06-30,23.4,83.0,14.3,1.4
3,2024-07-01,22.9,85.3,17.1,9.0
3,2024-07-02,24.0,75.5,19.6,0.1
3,2024-07-03,23.2,82.5,16.2,10.4
3,2024-07-04,22.4,84.5,13.7,3.8
3,2024-07-05,23.2,81.2,15.9,6.9
3,2024-07-06,22.6,81.2,20.1,5.9
3,2024-07-07,23.3,77.5,17.5,1.0
3,2024-07-08,23.2,78.3,17.1,5.6
3,2024-07-09,23.3,76.6,17.8,2.9
3,2024-07-10,23.3,77.9,13.7,1.5
3,2024-07-11,23.2,80.5,14.1,3.7
3,2024-07-12,22.8,85.2,14.9,17.4
3,2024-07-13,22.6,82.9,19.6,1.2
3,2024-07-14,22.4,81.8,21.9,1.5
3,2024-07-15,21.7,90.0,22.3,16.8
3,2024-07-16,21.8,88.9,22.0,16.2
3,2024-07-17,22.1,87.0,21.3,5.2
3,2024-07-18,22.1,87.0,23.8,9.3
3,2024-07-19,21.1,92.7,23.9,14.5
3,2024-07-20,22.0,84.0,24.9,2.8
3,2024-07-21,22.8,80.0,25.6,1.1
3,2024-07-22,23.0,76.4,24.4,1.4
3,2024-07-23,23.2,78.3,23.9,2.2
3,2024-07-24,23.2,76.8,22.8,1.5
3,2024-07-25,22.8,80.6,24.5,2.3
3,2024-07-26,23.1,79.5,25.0,2.2
3,2024-07-27,23.2,73.6,25.4,0.6
3,2024-07-28,22.8,74.8,25.4,0.2
3,2024-07-29,23.3,79.9,22.2,3.7
3,2024-07-30,21.2,93.7,18.8,11.7
3,2024-07-31,22.0,88.4,16.9,10.6
3,2024-08-01,22.4,85.6,17.1,3.4
3,2024-08-02,22.6,85.0,18.6,4.3
3,2024-08-03,22.2,84.6,17.4,7.6
3,2024-08-04,23.2,80.8,14.7,2.0
3,2024-08-05,22.7,84.4,10.7,1.2
3,2024-08-06,22.2,88.4,10.4,8.6
3,2024-08-07,21.9,88.5,11.0,5.2
3,2024-08-08,22.3,84.8,12.2,16.1
3,2024-08-09,23.1,82.7,11.2,12.4
3,2024-08-10,22.8,85.5,10.1,19.2
3,2024-08-11,23.5,81.3,11.1,3.0
3,2024-08-12,24.0,79.2,9.1,2.4
3,2024-08-13,23.8,82.3,6.3,12.7
3,2024-08-14,24.5,78.4,6.7,1.5
3,2024-08-15,24.6,78.8,5.7,2.0
3,2024-08-16,23.8,83.9,4.6,13.3
3,2024-08-17,23.9,83.6,5.1,3.7
3,2024-08-18,24.1,79.8,4.7,0.1
3,2024-08-19,23.6,85.5,4.4,17.4
3,2024-08-20,23.5,85.5,6.1,19.7
3,2024-08-21,23.2,83.8,14.1,1.2
3,2024-08-22,23.1,78.0,17.9,0.4
3,2024-08-23,23.1,79.3,14.7,0.1
3,2024-08-24,22.8,81.0,19.7,3.8
3,2024-08-25,22.7,79.4,20.9,0.9
3,2024-08-26,22.9,77.5,20.7,1.2
3,2024-08-27,22.7,80.2,17.0,1.7
3,2024-08-28,22.3,81.8,16.9,1.4
3,2024-08-29,21.8,86.8,17.0,9.4
3,2024-08-30,21.8,88.5,16.3,3.9
3,2024-08-31,21.5,88.8,18.6,4.6
3,2024-09-01,22.3,84.4,17.7,5.3
3,2024-09-02,22.8,83.2,16.5,4.1
3,2024-09-03,23.1,80.5,17.1,1.4
3,2024-09-04,23.2,79.0,17.3,0.5
3,2024-09-05,23.2,79.2,17.0,0.5
3,2024-09-06,22.8,81.1,15.2,1.6
3,2024-09-07,22.4,84.5,15.6,11.9
3,2024-09-08,22.2,84.6,18.6,2.6
3,2024-09-09,22.9,81.4,18.9,6.0
3,2024-09-10,23.3,78.7,21.0,1.9
3,2024-09-11,23.3,76.9,18.0,0.7
3,2024-09-12,23.3,76.1,15.7,0.7
3,2024-09-13,23.1,74.0,13.2,0.0
3,2024-09-14,23.1,75.4,11.9,0.9
3,2024-09-15,23.3,75.0,13.4,0.6
3,2024-09-16,22.8,76.2,13.5,0.7
3,2024-09-17,23.0,76.8,14.4,0.4
3,2024-09-18,23.0,66.9,11.7,0.0
3,2024-09-19,22.9,70.7,9.7,0.6
3,2024-09-20,23.8,70.0,9.5,0.1
3,2024-09-21,24.0,69.8,13.1,0.1
3,2024-09-22,24.0,71.2,13.4,1.4
3,2024-09-23,23.5,79.6,13.8,5.3
3,2024-09-24,23.0,83.6,16.7,4.4
3,2024-09-25,23.3,80.3,16.6,2.5
3,2024-09-26,23.6,76.3,14.6,0.6
3,2024-09-27,23.3,79.3,11.1,1.5
3,2024-09-28,23.2,81.9,6.6,3.0
3,2024-09-29,24.0,77.7,7.5,5.5
3,2024-09-30,24.5,73.2,8.3,0.1
3,2024-10-01,24.8,73.5,5.6,0.4
3,2024-10-02,24.1,78.0,8.3,9.8
3,2024-10-03,23.4,81.8,9.7,4.2
3,2024-10-04,23.5,81.8,9.2,7.2
3,2024-10-05,22.4,86.9,8.3,11.3
3,2024-10-06,23.3,78.5,6.1,0.5
3,2024-10-07,23.0,77.1,11.5,0.9
3,2024-10-08,23.2,81.5,8.5,10.7
3,2024-10-09,23.2,81.7,10.0,5.2
3,2024-10-10,22.8,84.2,9.0,6.5
3,2024-10-11,22.8,84.0,9.9,4.9
3,2024-10-12,23.2,82.1,10.4,7.2
3,2024-10-13,23.2,80.6,12.1,1.8
3,2024-10-14,21.0,92.8,7.2,14.4
3,2024-10-15,21.2,91.9,8.8,31.5
3,2024-10-16,20.8,92.8,6.1,13.3
3,2024-10-17,22.8,82.7,8.9,0.8
3,2024-10-18,22.2,87.1,7.9,8.4
3,2024-10-19,21.4,89.5,5.5,8.5
3,2024-10-20,21.7,89.3,5.9,21.1
3,2024-10-21,22.2,88.0,5.9,17.8
3,2024-10-22,22.0,87.0,5.0,27.3
3,2024-10-23,22.4,86.0,4.7,20.1
3,2024-10-24,21.9,84.6,4.3,1.1
3,2024-10-25,21.9,77.7,6.4,0.0
3,2024-10-26,21.6,72.6,9.2,0.0
3,2024-10-27,21.1,74.8,7.6,0.0
3,2024-10-28,21.9,75.0,5.9,0.0
3,2024-10-29,22.5,75.8,6.4,0.4
3,2024-10-30,22.3,79.8,4.6,1.1
3,2024-10-31,22.5,82.8,4.9,4.0
3,2024-11-01,22.2,84.5,5.8,8.2
3,2024-11-02,22.1,82.6,9.9,1.2
3,2024-11-03,22.3,80.8,11.0,0.7
3,2024-11-04,22.3,79.2,10.9,1.0
3,2024-11-05,21.9,72.0,11.0,0.0
3,2024-11-06,22.2,66.8,10.9,0.1
3,2024-11-07,22.6,76.1,12.2,1.3
3,2024-11-08,22.8,72.2,12.5,0.0
3,2024-11-09,22.2,68.2,11.8,0.0
3,2024-11-10,21.9,70.7,11.3,0.4
3,2024-11-11,22.2,66.0,11.0,0.0
3,2024-11-12,22.2,74.5,12.2,0.9
3,2024-11-13,22.3,85.1,12.3,9.9
3,2024-11-14,21.9,86.8,11.2,6.0
3,2024-11-15,22.1,86.4,10.7,10.0
3,2024-11-16,22.0,85.8,12.0,3.4
3,2024-11-17,22.7,79.7,11.7,0.5
3,2024-11-18,22.3,76.5,11.4,0.1
3,2024-11-19,22.3,72.6,10.9,0.0
3,2024-11-20,22.0,71.2,10.2,0.0
3,2024-11-21,22.0,70.5,8.7,0.0
3,2024-11-22,21.8,68.5,9.3,0.0
3,2024-11-23,22.3,67.8,8.6,0.0
3,2024-11-24,22.9,65.8,9.0,0.0
3,2024-11-25,22.1,68.0,10.4,0.0
3,2024-11-26,21.6,75.0,13.6,0.0
3,2024-11-27,21.7,73.1,13.9,0.0
3,2024-11-28,21.4,61.7,13.2,0.0
3,2024-11-29,21.7,66.2,14.8,0.8
3,2024-11-30,21.0,82.7,15.7,0.3
3,2024-12-01,21.4,87.6,16.8,8.0
3,2024-12-02,21.2,94.0,13.1,35.0
3,2024-12-03,22.2,88.6,9.6,4.7
3,2024-12-04,21.9,83.7,10.4,0.0
3,2024-12-05,22.2,84.7,9.6,0.8
3,2024-12-06,22.5,80.8,7.9,0.0
3,2024-12-07,22.3,83.1,7.4,0.6
3,2024-12-08,22.0,78.5,7.9,0.0
3,2024-12-09,22.4,75.5,6.3,0.1
3,2024-12-10,22.5,75.2,9.9,0.0
3,2024-12-11,21.9,75.0,12.7,0.0
3,2024-12-12,20.2,92.5,13.7,21.2
3,2024-12-13,21.2,85.1,13.3,1.3
3,2024-12-14,21.2,78.0,11.3,0.0
3,2024-12-15,19.3,77.1,10.3,0.0
3,2024-12-16,19.3,77.4,8.5,0.0
3,2024-12-17,20.4,76.2,8.1,0.0
3,2024-12-18,21.6,78.0,9.2,0.3
3,2024-12-19,22.8,74.7,8.8,0.3
3,2024-12-20,22.8,76.4,7.5,0.1
3,2024-12-21,23.1,73.4,5.1,0.0
3,2024-12-22,22.8,74.1,5.1,0.0
3,2024-12-23,22.4,71.7,6.6,0.0
3,2024-12-24,22.3,67.7,6.1,0.0
3,2024-12-25,22.2,68.4,7.9,0.0
3,2024-12-26,22.1,81.1,13.4,3.6
3,2024-12-27,21.1,85.0,14.1,1.7
3,2024-12-28,21.1,76.0,11.4,0.0
3,2024-12-29,21.3,72.8,11.2,0.0
3,2024-12-30,21.2,75.1,12.5,0.0
3,2024-12-31,21.6,64.6,13.4,0.0
4,2024-01-01,25.5,71.2,11.5,0.0
4,2024-01-02,25.5,70.2,11.0,0.0
4,2024-01-03,26.0,69.0,12.8,0.0
4,2024-01-04,26.3,71.1,13.0,1.0
4,2024-01-05,26.4,70.9,11.4,0.3
4,2024-01-06,26.1,78.3,16.1,2.7
4,2024-01-07,25.3,83.2,16.4,20.3
